43.0963 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
43.6634 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
44.2304 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
44.7975 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
45.3645 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
45.9316 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
46.4986 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
47.0657 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
47.6328 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
48.1998 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
48.7669 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
49.3339 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
49.901 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
50.468 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
51.0351 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
51.6022 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
52.1692 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
52.7363 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
53.3033 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
53.8704 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
54.4374 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
55.0045 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
55.5716 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
56.1386 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
56.7057 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
57.2727 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
57.8398 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
58.4068 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
58.9739 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
59.541 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
60.108 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
60.6751 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
61.2421 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
61.8092 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
62.3762 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
62.9433 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-62.4818 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-61.9147 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-61.3476 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-60.7806 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-60.2135 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-59.6465 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-59.0794 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-58.5124 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-57.9453 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-57.3782 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-56.8112 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-56.2441 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-55.6771 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-55.11 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-54.543 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-53.9759 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-53.4088 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-52.8418 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-52.2747 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-51.7077 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-51.1406 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-50.5736 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-50.0065 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-49.4395 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-48.8724 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-48.3053 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-47.7383 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-47.1712 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-46.6042 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-46.0371 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-45.4701 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-44.903 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-44.3359 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-43.7689 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-43.2018 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-42.6348 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-42.0677 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-41.5007 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-40.9336 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-40.3665 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-39.7995 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-39.2324 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-38.6654 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-38.0983 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-37.5313 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-36.9642 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-36.3971 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-35.8301 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-35.263 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-34.696 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-34.1289 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-33.5619 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-32.9948 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-32.4277 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-31.8607 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-31.2936 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-30.7266 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-30.1595 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-29.5925 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-29.0254 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-28.4584 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-27.8913 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-27.3242 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-26.7572 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-26.1901 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-25.6231 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-25.056 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-24.489 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-23.9219 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-23.3548 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-22.7878 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-22.2207 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-21.6537 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-21.0866 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-20.5196 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-19.9525 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-19.3854 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-18.8184 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-18.2513 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-17.6843 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-17.1172 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-16.5502 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-15.9831 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-15.416 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-14.849 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-14.2819 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-13.7149 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-13.1478 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
125.992 125.992 125.992
