-8.71723 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-7.71713 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-6.71703 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-5.71693 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-4.71683 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-3.71673 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-2.71663 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-1.71653 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
0.50005 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
1.50015 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
2.50025 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
3.50035 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
4.50045 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
5.50055 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
6.50065 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
7.50075 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
8.50085 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
9.50095 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
10.501 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
11.5011 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
12.5013 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
13.5014 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
14.5015 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
15.5015 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
16.5017 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
17.5018 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
18.5019 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
19.502 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
20.5021 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
21.5022 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
22.5023 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
23.5023 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
24.5024 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
25.5025 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
26.5026 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
27.5027 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
28.5028 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
29.5029 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
30.503 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
31.5031 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
32.5033 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
33.5033 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
34.5035 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
35.5035 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-36.22 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-35.2199 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-34.2198 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-33.2197 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-32.2196 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-31.2195 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-30.2194 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-29.2193 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-28.2192 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-27.2191 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-26.219 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-25.2189 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-24.2188 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-23.2187 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-22.2186 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-21.2185 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-20.2184 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-19.2183 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-18.2182 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-17.2181 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-16.218 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-15.2179 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-14.2178 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-13.2177 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-12.2176 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-11.2175 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-10.2174 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-9.21728 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-8.21718 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-7.21708 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-6.21698 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-5.21688 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-4.21678 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-3.21668 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-2.21658 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-1.21648 2.59834 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
0 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
1.0001 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
2.0002 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
3.0003 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
4.0004 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
5.0005 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
6.0006 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
7.0007 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
8.0008 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
9.0009 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
10.001 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
11.0011 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
12.0012 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
13.0013 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
14.0014 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
15.0015 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
16.0016 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
17.0017 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
18.0018 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
19.0019 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
20.002 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
21.0021 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
22.0022 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
23.0023 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
24.0024 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
25.0025 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
26.0026 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
27.0027 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
28.0028 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
29.0029 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
30.003 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
31.0031 3.46445 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
