0.00005000 4.44133656 5.9450 & 3.67603995 11.02024275 -2.12072555 18.34082828 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.45629054 5.9550 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.79521509 5.38403838 0.05097429 8.96804221 | 
0.00005000 4.47126965 5.9650 & 0.00000000 0.00000000 0.00000000 0.00000000 | 3.65143055 10.95374076 2.37146490 18.25439832 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.48627390 5.9750 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.78321703 5.34909307 -0.04208993 8.91329524 | 
0.00005000 4.50130328 5.9850 & 0.00000000 0.00000000 0.00000000 0.00000000 | 3.62706745 10.88016045 -5.33821299 18.13012794 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.51635779 5.9950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.53143743 6.0050 & 0.00000000 0.00000000 0.00000000 0.00000000 | 3.60294738 10.80756160 -5.24776976 18.00833460 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.54654221 6.0150 & 3.59097746 10.75419084 7.10809020 17.86126110 | 3.59097746 10.76703438 -5.11814954 17.92540534 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.56167212 6.0250 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.75374288 5.26019918 -1.88217296 8.76356760 | 
0.00005000 4.57682716 6.0350 & 0.00000000 0.00000000 0.00000000 0.00000000 | 3.56721590 10.69889030 4.55027309 17.82229429 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.59200734 6.0450 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.60721265 6.0550 & 3.54368940 10.62855565 -5.18794425 17.70588574 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.62244309 6.0650 & 3.53201333 10.57923159 -4.59506815 17.57609127 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.63769866 6.0750 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.65297937 6.0850 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.66828521 6.0950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.68361618 6.1050 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.69897229 6.1150 & 0.00000000 0.00000000 0.00000000 0.00000000 | 3.47448966 10.41798629 -4.61772199 17.34504208 | 1.70249993 5.10448006 0.68827846 8.49740544 | 
0.00005000 4.71435352 6.1250 & 3.46315365 10.38320279 -3.20881885 17.28448686 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.69694529 5.08859080 0.11768219 8.47350359 | 
0.00005000 4.72975989 6.1350 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.74519140 6.1450 & 0.00000000 0.00000000 0.00000000 0.00000000 | 3.44064744 10.31029414 -5.08689236 17.14502918 | 1.68591724 5.05388803 0.31206497 8.41027510 | 
0.00005000 4.76064803 6.1550 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.68044349 5.03949747 -2.15758755 8.39305412 | 
0.00005000 4.77612980 6.1650 & 3.41835990 10.24966449 -0.15348453 17.06473055 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.79163670 6.1750 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.80716874 6.1850 & 3.39628823 10.18826970 -3.59983677 16.97846625 | 6.79257647 20.36933602 -3.92675887 33.92093200 | 1.66418123 4.99058580 -0.42607291 8.31111860 | 
0.00005000 4.82272590 6.1950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 3.31762582 9.94979856 4.12393617 16.57273695 | 
0.00005000 4.83830820 6.2050 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 3.30694105 9.91620290 0.75431811 16.51161186 | 
0.00005000 4.85391564 6.2150 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.64815390 4.93945210 -1.14033659 8.21573416 | 
0.00005000 4.86954820 6.2250 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.88520590 6.2350 & 3.34203531 9.98888080 -0.82028912 16.52439642 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.90088873 6.2450 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.91659669 6.2550 & 0.00000000 0.00000000 0.00000000 0.00000000 | 3.32069755 9.95452284 -4.16605506 16.56565302 | 3.25428360 9.75801999 -4.33945498 16.24727476 | 
0.00005000 4.93232979 6.2650 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.94808802 6.2750 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.96387138 6.2850 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.97967987 6.2950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 4.99551350 6.3050 & 6.53647743 19.59557996 4.15474196 32.61316686 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.01137226 6.3150 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.59636914 4.78870934 3.09300577 7.97985541 | 
0.00005000 5.02725615 6.3250 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.59132532 4.76982317 0.61247254 7.93587168 | 
0.00005000 5.04316518 6.3350 & 0.00000000 0.00000000 0.00000000 0.00000000 | 3.23735790 9.70137511 8.21568250 16.13332605 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.05909933 6.3450 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.07505863 6.3550 & 3.21701320 9.64193595 9.43355916 16.03956918 | 0.00000000 0.00000000 0.00000000 0.00000000 | 3.15267294 9.45634676 1.84772389 15.75500547 | 
0.00005000 5.09104305 6.3650 & 3.20691270 9.62062782 6.56067596 16.03401210 | 3.20691270 9.61559658 -4.81036498 16.00886274 | 1.57138722 4.70237551 0.03459210 7.79807900 | 
0.00005000 5.10705260 6.3750 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.12308729 6.3850 & 3.18685388 9.53783241 -0.31539264 15.82075837 | 3.18685388 9.55905143 -4.38927487 15.92671895 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.13914712 6.3950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 3.11335707 9.33456165 -0.04810276 15.53925077 | 
0.00005000 5.15523207 6.4050 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.55182151 4.65385634 -1.07637568 7.75106801 | 
0.00005000 5.17134216 6.4150 & 6.31423337 18.93486968 1.62420824 31.53202846 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.18747738 6.4250 & 3.14729674 9.44058701 -4.26540071 15.72996817 | 0.00000000 0.00000000 0.00000000 0.00000000 | 4.62652620 13.87426000 0.03787944 23.10604488 | 
0.00005000 5.20363773 6.4350 & 0.00000000 0.00000000 0.00000000 0.00000000 | 6.27504506 18.82298237 3.50588337 31.36446187 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.21982321 6.4450 & 3.12779379 9.37308375 -0.70605206 15.58750913 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.23603383 6.4550 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.25226958 6.4650 & 3.10847156 9.32239739 2.67444970 15.52727380 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.52315106 4.56158598 1.48730155 7.57645313 | 
0.00005000 5.26853047 6.4750 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.51844998 4.55529919 0.79477099 7.59199611 | 
0.00005000 5.28481648 6.4850 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.30112763 6.4950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 6.15964442 18.47142861 0.10050481 30.76070782 | 1.50911288 4.52066572 1.92044809 7.51222438 | 
0.00005000 5.31746391 6.5050 & 3.07036040 9.20955376 -2.60860295 15.34416549 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.33382533 6.5150 & 0.00000000 0.00000000 0.00000000 0.00000000 | 3.06094212 9.17494761 -4.53258055 15.26533377 | 1.49986164 4.49842306 -1.13770285 7.49349964 | 
0.00005000 5.35021188 6.5250 & 3.05156711 9.14843535 -4.01536869 15.22651633 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.49526789 4.48578798 -2.18135955 7.47626103 | 
0.00005000 5.36662356 6.5350 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.38306037 6.5450 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.39952231 6.5550 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.41600939 6.5650 & 6.02898903 18.07982640 -4.05245570 30.10925260 | 0.00000000 0.00000000 0.00000000 0.00000000 | 4.43130694 13.29033494 1.85745187 22.13860898 | 
0.00005000 5.43252160 6.5750 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.44905895 6.5850 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.46562142 6.5950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 4.39108349 13.16373309 -3.35649234 21.90785660 | 
0.00005000 5.48220903 6.6050 & 2.97809341 8.93392423 7.89182083 14.88868706 | 5.95618683 17.83718131 -3.70341465 29.62422428 | 1.45926577 4.37745745 4.20534731 7.29462958 | 
0.00005000 5.49882177 6.6150 & 2.96909616 8.90008537 -4.41689588 14.80947981 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.45485712 4.35490962 -2.02129798 7.22603039 | 
0.00005000 5.51545965 6.6250 & 0.00000000 0.00000000 0.00000000 0.00000000 | 2.96013962 8.86162365 -4.44278357 14.70682155 | 1.45046841 4.34702642 3.77252072 7.23045898 | 
0.00005000 5.53212266 6.6350 & 5.90244708 17.70423737 -0.04272800 29.49671742 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.54881080 6.6450 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.56552407 6.6550 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.58226248 6.6650 & 0.00000000 0.00000000 0.00000000 0.00000000 | 2.92471568 8.76558322 0.26072707 14.58078016 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.59902601 6.6750 & 2.91595906 8.74077710 -4.28291014 14.54430933 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.42881994 4.28001669 -2.13231258 7.11190827 | 
0.00005000 5.61581469 6.6850 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.42454843 4.27211974 -2.12364984 7.11511577 | 
0.00005000 5.63262849 6.6950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.42029605 4.25812538 0.01737997 7.08767088 | 
0.00005000 5.64946743 6.7050 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.66633150 6.7150 & 2.88132289 8.64027920 -4.14101104 14.38817110 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.41184821 4.23549480 2.05665179 7.05899188 | 
0.00005000 5.68322070 6.7250 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.70013503 6.7350 & 5.72847153 17.14839935 6.07777090 28.45749579 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.71707450 6.7450 & 2.85574914 8.55954656 -4.12401657 14.24025866 | 0.00000000 0.00000000 0.00000000 0.00000000 | 2.79863416 8.39257330 -3.46969557 13.97652876 | 
0.00005000 5.73403910 6.7550 & 2.84730019 8.50131714 -0.83409328 14.03406583 | 2.84730019 8.54161523 3.53802677 14.23507426 | 1.39517709 4.18522566 -2.06921275 6.97435742 | 
0.00005000 5.75102883 6.7650 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.76804370 6.7750 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.38695204 4.15950944 1.56582378 6.92802784 | 
0.00005000 5.78508370 6.7850 & 0.00000000 0.00000000 0.00000000 0.00000000 | 2.82217708 8.45581886 -2.62530689 14.05735738 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.80214883 6.7950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.81923909 6.8050 & 0.00000000 0.00000000 0.00000000 0.00000000 | 5.61122523 16.82484002 2.06162436 28.01196798 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.83635449 6.8150 & 0.00000000 0.00000000 0.00000000 0.00000000 | 2.79738502 8.38662130 -4.18877085 13.95926543 | 2.74143732 8.21780967 7.46151237 13.67469714 | 
0.00005000 5.85349502 6.8250 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 2.73340969 8.19906492 -3.35071961 13.66122814 | 
0.00005000 5.87066068 6.8350 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 2.72541727 8.17395203 -0.77810969 13.61559023 | 
0.00005000 5.88785148 6.8450 & 0.00000000 0.00000000 0.00000000 0.00000000 | 2.77291822 8.31724875 -1.74566347 13.85706226 | 1.35872993 4.07543440 -0.64199204 6.78987308 | 
0.00005000 5.90506740 6.8550 & 5.52966782 16.58162442 -7.37407956 27.61145332 | 2.76483391 8.29291636 3.87453648 13.81624343 | 1.35476862 4.06297222 2.76661410 6.76717602 | 
0.00005000 5.92230846 6.8650 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 2.70164921 8.10351389 1.12323121 13.50107812 | 
0.00005000 5.93957466 6.8750 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 5.95686598 6.8850 & 2.74079200 8.21014226 5.46505203 13.64283686 | 2.74079200 8.22023100 0.12017845 13.69323644 | 2.68597616 8.05257558 0.06949399 13.40312633 | 
0.00005000 5.97418244 6.8950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.33909536 4.01550246 -0.12637288 6.68656066 | 
0.00005000 5.99152403 6.9050 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.33521955 4.00324012 -1.05810914 6.66400877 | 
0.00005000 6.00889076 6.9150 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.02628262 6.9250 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.32751822 3.98150811 2.64580432 6.63235899 | 
0.00005000 6.04369960 6.9350 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.06114173 6.9450 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 2.63976668 7.91603329 6.58001066 13.18250501 | 
0.00005000 6.07860898 6.9550 & 0.00000000 0.00000000 0.00000000 0.00000000 | 2.68589914 8.04967379 -1.00216541 13.38939758 | 1.31609058 3.94283718 1.35948041 6.55329881 | 
0.00005000 6.09610137 6.9650 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.31231414 3.93609074 2.26564145 6.55731281 | 
0.00005000 6.11361889 6.9750 & 5.34103643 16.00331752 8.73794708 26.60629385 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.13116154 6.9850 & 0.00000000 0.00000000 0.00000000 0.00000000 | 2.66287725 7.98429403 -3.96997099 13.29270350 | 2.60961971 7.81661337 0.39251623 12.98692578 | 
0.00005000 6.14872933 6.9950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.30108183 3.90267228 -1.86435879 6.50254331 | 
0.00005000 6.16632225 7.0050 & 2.64769338 7.93000950 3.19960608 13.17316745 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.29736976 3.89149131 3.57560415 6.48375921 | 
0.00005000 6.18394030 7.0150 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 3.88102065 11.63924406 -4.72147269 19.38601725 | 
0.00005000 6.20158349 7.0250 & 2.63263901 7.89762249 7.27554796 13.16172237 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.28999312 3.86192770 -0.85714424 6.40974920 | 
0.00005000 6.21925180 7.0350 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.23694525 7.0450 & 0.00000000 0.00000000 0.00000000 0.00000000 | 2.61771267 7.84759470 -0.25354161 13.06085655 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.25466383 7.0550 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.27240755 7.0650 & 0.00000000 0.00000000 0.00000000 0.00000000 | 2.60291291 7.80851054 -3.90339022 13.01342359 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.29017640 7.0750 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.30797038 7.0850 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.32578949 7.0950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.26466428 3.78885029 0.00556592 6.29762608 | 
0.00005000 6.34363374 7.1050 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 2.52221371 7.56481146 -1.83513675 12.60192206 | 
0.00005000 6.36150312 7.1150 & 0.00000000 0.00000000 0.00000000 0.00000000 | 2.56645801 7.68544599 3.24811841 12.76271286 | 1.25756442 3.77236692 -1.13106148 6.28619042 | 
0.00005000 6.37939763 7.1250 & 2.55925897 7.67471435 -3.67257480 12.78098510 | 2.55925897 7.67133636 1.02027031 12.76410557 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.39731727 7.1350 & 2.55209018 7.62826730 -2.92674073 12.62069075 | 2.55209018 7.65005845 0.95210472 12.72940300 | 2.50104838 7.49960164 1.13145210 12.48752876 | 
0.00005000 6.41526205 7.1450 & 2.54495147 7.63276122 -3.41860734 12.71429280 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.24702622 3.74058774 -1.59926419 6.23267663 | 
0.00005000 6.43323196 7.1550 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.45122700 7.1650 & 0.00000000 0.00000000 0.00000000 0.00000000 | 5.06152724 15.16925193 -3.01381032 25.23105939 | 1.24007417 3.71883737 0.90217983 6.19344640 | 
0.00005000 6.46924718 7.1750 & 2.52371414 7.55697532 5.68859474 12.54780141 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.48729249 7.1850 & 2.51669408 7.54747097 6.77444156 12.57041631 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.23318010 3.69719714 -0.45783473 6.15418843 | 
0.00005000 6.50536293 7.1950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.22975460 3.68893340 -1.47572956 6.14712105 | 
0.00005000 6.52345850 7.2050 & 0.00000000 0.00000000 0.00000000 0.00000000 | 2.50274155 7.50745766 6.17920029 12.50987307 | 2.45268671 7.35278969 -1.28551396 12.23709219 | 
0.00005000 6.54157921 7.2150 & 2.49580875 7.47962252 0.85144188 12.44004546 | 2.49580875 7.47481123 5.31938587 12.41602179 | 1.22294629 3.66824252 0.13378428 6.11174999 | 
0.00005000 6.55972505 7.2250 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.21956331 3.65833975 1.35665676 6.09606570 | 
0.00005000 6.57789602 7.2350 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.59609212 7.2450 & 2.47518232 7.42314405 -3.15666839 12.36389899 | 2.47518232 7.42372032 -1.66700293 12.36677951 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.61431336 7.2550 & 2.46836364 7.39831175 3.55596336 12.30793785 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.63255973 7.2650 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 3.61851246 10.84810064 1.06840981 18.05540324 | 
0.00005000 6.65083123 7.2750 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.20285716 3.60739557 -1.72191350 6.00840718 | 
0.00005000 6.66912787 7.2850 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.68744964 7.2950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 2.44136876 7.32317259 -2.58067347 12.20217569 | 3.58881207 10.75303830 -3.56484613 17.87712638 | 
0.00005000 6.70579654 7.3050 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.19299772 3.57777911 -1.28000865 5.95891936 | 
0.00005000 6.72416857 7.3150 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.74256574 7.3250 & 2.42141215 7.25525363 4.08942145 12.06217440 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.76098804 7.3350 & 2.41481430 7.23562171 1.31506060 12.02999240 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.77943547 7.3450 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 6.79790804 7.3550 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.17683263 3.52816831 0.06812976 5.87251909 | 
